invoice_id,list_of_goods,customer_id
5192236,"['bacon', 'strawberries', 'megaman zero 2', 'tomatoes', 'melons', 'carrots', 'green beans', 'chicken', 'cauliflower']",9895
7964907,"['yams', 'grated cheese', 'cereals', 'deodorant', 'babies food', 'metroid prime', 'cologne', 'chicken', 'cookies']",24651
3718961,"['shallot', 'cotton buds', 'antioxydant juice', 'frozen vegetables', 'asparagus', 'vegetables mix', 'ratchet & clank', 'milk', 'tomatoes', 'carrots', 'corn', 'ham', 'champagne', 'toilet paper', 'zucchini', 'cauliflower']",5506
8360847,"['oil', 'pokemon scarlet', 'trout', 'ham', 'water spray', 'chicken']",31988
11216107,"['phone charger', 'pancakes', 'metroid prime', 'iMac']",25322
2191600,"['shampoo', 'napkins', 'whole wheat rice', 'oil', 'gums', 'milk', 'melons', 'yogurt cake', 'light mayo', 'toilet paper', 'tea']",3194
8693496,"['shallot', 'cotton buds', 'french fries', 'turkey', 'ratchet & clank', 'milk', 'melons', 'babies food', 'escalope', 'ratchet & clank 2']",19770
12030646,"['hot dogs', 'mashed potato', 'cottage cheese', 'deodorant', 'asparagus', 'yogurt cake', 'ratchet & clank 3', 'herb & pepper', 'zucchini']",29162
9135896,"['oil', 'gadget for tiktok streaming', 'deodorant', 'red wine', 'barbecue sauce', 'fresh tuna']",26123
6953810,"['pickles', 'cake', 'meatballs', 'napkins', 'razor', 'oil', 'sandwich', 'body spray', 'mint', 'cooking oil']",10239
12196781,"['oil', 'shrimp', 'parmesan cheese', 'milk', 'yogurt cake', 'body spray']",17925
2980753,"['candy bars', 'tooth brush', 'body spray', 'muffins', 'babies food', 'escalope', 'eggs', 'light mayo', 'ratchet & clank 2', 'cat food', 'cooking oil']",10936
4899311,"['mineral water', 'oil', 'fresh tuna', 'deodorant', 'black tea', 'final fantasy XXII', 'cream', 'green tea', 'cologne', 'toilet paper', 'barbecue sauce', 'cooking oil']",19552
216959,"['candy bars', 'soda', 'cake', 'oil', 'megaman zero 2', 'tomatoes', 'babies food', 'chicken', 'chutney', 'chocolate bread']",30937
9476638,"['oatmeal', 'energy bar', 'final fantasy XXII', 'pancakes', 'energy drink']",27797
2842756,"['mashed potato', 'green grapes', 'frozen vegetables', 'asparagus', 'carrots', 'tomatoes', 'phone car charger', 'chicken', 'zucchini', 'cauliflower']",4458
4489410,"['cottage cheese', 'deodorant', 'final fantasy XXII', 'ratchet & clank', 'hand protein bar', 'babies food', 'minecraft', 'ratchet & clank 3', 'iMac', 'tomato sauce', 'cooking oil']",4598
11673585,"['oil', 'black tea', 'deodorant', 'fresh bread', 'ham', 'salmon', 'spinach', 'cologne', 'megaman zero 4']",15820
8691906,"['soup', 'cake', 'whole wheat pasta', 'pokemon violet', 'oil', 'canned_tuna', 'cookies', 'cooking oil', 'tea']",29507
7273128,"['black beer', 'meatballs', 'cotton buds', 'frozen vegetables', 'oil', 'cologne', 'chicken', 'barbecue sauce', 'fresh tuna']",16237
222073,"['yams', 'fresh bread', 'champagne', 'blueberries', 'green beans', 'megaman zero 4', 'tomato juice']",16294
10249722,"['candy bars', 'soup', 'dessert wine', 'napkins', 'eggplant', 'oil', 'bacon', 'fresh bread', 'escalope', 'body spray', 'tea']",26777
5433765,"['phone charger', 'airpods', 'oil', 'fresh bread', 'muffins', 'cauliflower', 'tea']",13622
3955497,"['milk', 'ketchup', 'oatmeal', 'toilet paper']",7788
10365632,"['light cream', 'cotton buds', 'flax seed', 'strawberries', 'asparagus', 'tomatoes', 'carrots', 'mint green tea']",30515
6883183,"['megaman zero 3', 'oil', 'ketchup', 'seabass', 'ratchet & clank', 'zucchini']",27496
6559923,"['pokemon violet', 'gadget for tiktok streaming', 'final fantasy XX', 'ratchet & clank', 'phone car charger', 'light mayo', 'megaman zero 4', 'protein bar']",32286
3425227,"['bramble', 'candy bars', 'iPad', 'ketchup', 'oil', 'asparagus', 'shrimp', 'white wine', 'salmon']",7230
114151,"['protein bar', 'spaghetti', 'laptop', 'frozen smoothie', 'avocado', 'airpods', 'turkey', 'champagne', 'ground beef', 'salmon', 'fresh tuna']",4259
12120929,"['babies food', 'pokemon sword']",25553
9843902,"['cookies', 'escalope']",3191
4990291,"['spaghetti', 'cottage cheese', 'cooking oil', 'grated cheese', 'french wine', 'final fantasy XXII', 'champagne', 'parmesan cheese', 'ratchet & clank 2', 'herb & pepper', 'iMac', 'chicken', 'red wine', 'bluetooth headphones', 'fresh tuna']",22792
3221824,"['strong cheese', 'turkey', 'oil', 'strawberries', 'fresh bread', 'whole weat flour', 'muffins', 'yogurt cake', 'metroid prime', 'pepper', 'burgers', 'cooking oil', 'tea']",22837
11636815,"['shampoo', 'protein bar', 'energy bar', 'airpods', 'gadget for tiktok streaming', 'pancakes', 'energy drink', 'white wine', 'blueberries', 'phone car charger', 'iMac', 'red wine', 'ratchet & clank 2']",24068
10038504,"['gums', 'energy drink', 'tomato juice', 'phone car charger']",13857
369730,"['cider', 'dessert wine', 'chocolate', 'meatballs', 'soup', 'black beer', 'beer', 'ring light', 'turkey', 'ketchup', 'champagne', 'milk', 'white wine', 'tomato sauce']",7829
5667068,"['meatballs', 'laptop', 'avocado', 'fromage blanc', 'champagne', 'energy drink', 'ham', 'bluetooth headphones', 'fresh tuna']",31843
2621021,"['bramble', 'soup', 'cake', 'protein bar', 'eggplant', 'pokemon violet', 'oil', 'cereals', 'toilet paper', 'barbecue sauce', 'cooking oil']",23238
4026699,"['brownies', 'cottage cheese']",20251
3431745,"['beer', 'airpods', 'final fantasy XXII', 'energy drink', 'muffins', 'barbecue sauce', 'tea']",29012
9113241,"['pickles', 'spaghetti', 'laptop', 'ring light', 'airpods', 'seabass', 'strong cheese', 'champagne', 'shrimp', 'half-life 2', 'bluetooth headphones', 'protein bar', 'tea']",21813
3819298,"['candy bars', 'soda', 'soup', 'razor', 'oil', 'sparkling water', 'vegetables mix', 'honey', 'hand protein bar', 'tomatoes', 'whole weat flour', 'spinach', 'burgers', 'fresh tuna', 'cooking oil']",9656
5378029,"['tooth brush', 'asparagus', 'sparkling water', 'toothpaste', 'tomatoes', 'pepper', 'mint green tea', 'bluetooth headphones', 'zucchini', 'vacuum cleaner', 'salt']",22852
2957419,"['chicken', 'deodorant', 'ham']",1885
7646647,"['shampoo', 'final fantasy XIX', 'cake', 'beer', 'samsung galaxy 10', 'low fat yogurt', 'milk', 'butter']",7678
7267560,"['dessert wine', 'oatmeal', 'rice', 'beer', 'french fries', 'gadget for tiktok streaming', 'catfish', 'asparagus', 'green tea']",17988
10292559,"['soda', 'soup', 'olive oil', 'oil', 'babies food', 'pet food', 'megaman zero 4', 'cooking oil', 'tea']",22388
12112419,"['black beer', 'dessert wine', 'light cream', 'beer', 'muffins', 'babies food', 'white wine', 'extra dark chocolate', 'red wine', 'salt']",12076
1212448,"['cake', 'strong cheese', 'cereals', 'oil', 'ketchup', 'gums', 'muffins', 'phone car charger', 'green beans', 'salt', 'cooking oil', 'tea']",31856
1605166,"['mashed potato', 'mint green tea', 'asparagus', 'megaman zero 2', 'tomatoes', 'megaman zero 4', 'herb & pepper', 'protein bar', 'cauliflower']",11654
9011055,"['shampoo', 'gadget for tiktok streaming', 'flax seed', 'shrimp', 'energy drink', 'pancakes', 'water spray', 'metroid fusion']",29069
1414839,"['tooth brush', 'whole wheat pasta', 'final fantasy XIX', 'spaghetti', 'rice', 'gadget for tiktok streaming', 'shrimp', 'extra dark chocolate', 'olive oil', 'bluetooth headphones', 'cauliflower']",29441
4971548,"['candy bars', 'napkins', 'eggplant', 'oil', 'sparkling water', 'gums', 'green tea', 'herb & pepper', 'cooking oil', 'tea']",22229
6912015,"['iphone 10', 'protein bar', 'hot dogs', 'spaghetti', 'strong cheese', 'laptop', 'french wine', 'champagne', 'blueberries', 'bluetooth headphones', 'fresh tuna']",4222
6438615,"['pickles', 'shallot', 'mashed potato', 'frozen vegetables', 'oil', 'flax seed', 'shower gel', 'tomatoes', 'ham', 'herb & pepper', 'zucchini']",23299
10769229,"['tooth brush', 'rice', 'turkey', 'sparkling water', 'ratchet & clank', 'babies food', 'pet food', 'eggs', 'burgers', 'megaman zero 4']",18434
1576893,"['spaghetti', 'cottage cheese', 'turkey', 'pokemon violet', 'fresh tuna', 'shower gel', 'shrimp', 'champagne', 'yogurt cake', 'ham', 'bluetooth headphones', 'green tea']",12994
781490,"['energy bar', 'samsung galaxy 10', 'energy drink', 'pet food', 'phone car charger', 'iMac', 'ratchet & clank 2', 'green grapes']",14511
9103581,"['yams', 'cake', 'eggplant', 'french fries', 'oil', 'fromage blanc', 'bacon', 'sparkling water', 'gums', 'mayonnaise', 'nonfat milk', 'yogurt cake', 'spinach', 'burgers', 'cooking oil']",27445
3973069,"['energy bar', 'beer', 'deodorant', 'catfish', 'pokemon scarlet', 'pancakes', 'energy drink', 'portal 2', 'half-life 2', 'metroid fusion']",6713
883836,"['cereals', 'oil', 'seabass', 'frozen vegetables', 'deodorant', 'shower gel', 'fresh bread', 'cooking oil']",201
1622046,"['tooth brush', 'oatmeal', 'french fries', 'asparagus', 'pokemon sword', 'ratchet & clank', 'tomatoes', 'babies food', 'minecraft', 'cookies', 'ratchet & clank 2']",30529
10047424,"['energy bar', 'beer', 'ring light', 'strawberries', 'pancakes', 'energy drink', 'white wine', 'metroid prime', 'spinach', 'portal 2', 'herb & pepper', 'fresh tuna']",19377
9963155,"['dessert wine', 'chicken', 'flax seed', 'metroid fusion']",8425
3575218,"['black beer', 'dessert wine', 'iphone 10', 'beer', 'samsung galaxy 10', 'deodorant', 'champagne', 'tomatoes', 'corn', 'white wine', 'chili', 'vacuum cleaner', 'red wine', 'french wine']",28904
8792958,"['megaman zero 3', 'gadget for tiktok streaming', 'chocolate bread', 'honey', 'vegetables mix', 'shrimp', 'energy drink', 'pasta', 'ratchet & clank 3', 'protein bar']",23433
9326566,"['hot dogs', 'strong cheese', 'pokemon shield', 'oil', 'black tea', 'pokemon scarlet', 'fresh bread', 'white wine', 'pepper', 'olive oil', 'cooking oil', 'tea']",1305
10572785,"['pancakes', 'champagne', 'french wine']",20
9451009,"['megaman zero 3', 'grated cheese', 'frozen smoothie', 'avocado', 'portal', 'bluetooth headphones', 'champagne', 'shrimp', 'spinach', 'fresh tuna', 'french wine']",31707
6324770,"['rice', 'pokemon shield', 'oil', 'strawberries', 'bacon', 'whole weat flour', 'ground beef']",18808
5495131,"['cake', 'cereals', 'oil', 'gums', 'whole weat flour', 'babies food', 'yogurt cake', 'sandwich', 'final fantasy XX', 'cookies', 'olive oil', 'portal 2', 'tomato sauce', 'tea']",26348
5313430,"['black beer', 'oil', 'energy drink', 'iMac', 'cologne', 'toilet paper', 'barbecue sauce']",17502
5313430,"['black beer', 'oil', 'energy drink', 'iMac', 'cologne', 'toilet paper', 'barbecue sauce']",961
11894841,"['candy bars', 'chocolate', 'oil', 'bacon', 'spinach', 'brownies', 'ratchet & clank 3', 'mint green tea', 'mint', 'butter', 'cooking oil']",31461
9737212,"['soup', 'megaman zero 3', 'rice', 'oil', 'nonfat milk', 'blueberries', 'cooking oil']",19660
4074937,"['candy bars', 'avocado', 'chocolate bread', 'vegetables mix', 'half-life 2', 'tomato juice', 'bluetooth headphones', 'fresh tuna']",18181
833308,"['rice', 'samsung galaxy 10', 'turkey', 'ketchup', 'honey', 'ratchet & clank', 'mayonnaise', 'brownies', 'eggs']",28799
6967443,"['oil', 'cream', 'tomatoes', 'almonds', 'white wine']",18195
10755581,"['soup', 'cake', 'meatballs', 'turkey', 'cereals', 'oil', 'flax seed', 'avocado', 'milk', 'gums', 'muffins', 'yogurt cake', 'cologne', 'cooking oil', 'tea']",32833
6674122,"['shampoo', 'light cream', 'mashed potato', 'frozen vegetables', 'asparagus', 'melons', 'ham', 'megaman zero 2', 'chutney']",9546
11270507,"['protein bar', 'soda', 'iPad', 'rice', 'airpods', 'final fantasy XXII', 'pancakes', 'energy drink', 'gums', 'chili', 'toilet paper', 'french wine']",17580
5894515,"['candy bars', 'megaman zero 3', 'french fries', 'oil', 'cooking oil']",24212
7094079,"['soda', 'green grapes', 'portal', 'fromage blanc', 'megaman zero 2', 'tomatoes', 'cookies', 'body spray', 'half-life: alyx', 'cauliflower']",22921
5553061,"['hot dogs', 'antioxydant juice', 'mashed potato', 'asparagus', 'gums', 'tomatoes', 'green beans', 'cat food', 'tea']",28084
9470594,"['cotton buds', 'french fries', 'strong cheese', 'bacon', 'ratchet & clank', 'gums', 'muffins', 'babies food', 'minecraft', 'herb & pepper', 'ratchet & clank 3', 'tomato sauce']",24456
26686,"['napkins', 'ketchup', 'avocado', 'low fat yogurt', 'escalope', 'barbecue sauce']",11478
9070155,"['mashed potato', 'oil', 'muffins', 'ham', 'extra dark chocolate', 'cologne', 'barbecue sauce', 'fresh tuna']",2177
11951342,"['bramble', 'tooth brush', 'tomatoes']",31797
10897930,"['energy bar', 'gadget for tiktok streaming', 'pokemon sword', 'pancakes', 'energy drink', 'salmon', 'protein bar']",19428
5106178,"['cooking oil', 'grated cheese', 'mineral water', 'pokemon scarlet', 'milk', 'almonds', 'minecraft', 'babies food', 'pet food', 'chicken', 'body spray']",15596
9545939,"['cake', 'mineral water', 'oil', 'black tea', 'honey', 'burger sauce', 'cologne', 'chicken']",8164
4298926,"['tooth brush', 'deodorant', 'canned_tuna', 'cologne', 'chicken', 'barbecue sauce', 'razor']",26702
4024138,"['cake', 'cereals', 'oil', 'escalope', 'cooking oil']",1677
12152389,"['soup', 'napkins', 'spaghetti', 'ring light', 'oil', 'ketchup', 'energy drink', 'muffins', 'ground beef', 'cologne', 'tomato sauce', 'herb & pepper', 'cooking oil']",24458
4190112,"['protein bar', 'oatmeal', 'body spray', 'samsung galaxy 10', 'oil', 'toothpaste', 'brownies', 'almonds', 'portal 2', 'ratchet & clank 3', 'cologne', 'chicken', 'butter', 'cooking oil']",16690
3275050,"['soup', 'strong cheese', 'dog food', 'pokemon sword', 'ratchet & clank', 'pokemon scarlet', 'minecraft', 'babies food', 'escalope', 'iMac', 'ratchet & clank 2', 'butter', 'cat food', 'cooking oil']",7954
5372917,"['burgers', 'iphone 10', 'meatballs', 'pokemon shield', 'turkey', 'asparagus', 'low fat yogurt', 'ratchet & clank', 'fresh bread', 'babies food', 'white wine', 'light mayo', 'toilet paper', 'fresh tuna', 'cooking oil']",5261
3545137,"['candy bars', 'energy bar', 'french fries', 'ketchup', 'deodorant', 'pokemon sword', 'muffins', 'pet food', 'barbecue sauce', 'cooking oil']",16876
2577541,"['hot dogs', 'flax seed', 'asparagus', 'toothpaste', 'melons', 'green beans', 'salad', 'cauliflower']",5966
4796530,"['fresh bread', 'minecraft', 'ham', 'babies food', 'salmon', 'red wine']",17462
5528138,"['napkins', 'strong cheese', 'gluten free bar', 'pokemon scarlet', 'gums', 'energy drink']",337
6154442,"['strong cheese', 'oil', 'fresh tuna', 'chocolate bread', 'cologne', 'chutney', 'cooking oil']",9151
3221147,"['mashed potato', 'avocado', 'ratchet & clank', 'carrots', 'tomatoes', 'megaman zero']",28808
4094511,"['bramble', 'cider', 'dessert wine', 'tooth brush', 'shrimp', 'whole weat flour', 'canned_tuna', 'tomato juice']",6870
6817117,"['spaghetti', 'french wine', 'parmesan cheese', 'almonds', 'protein bar']",27837
7759263,"['pickles', 'whole wheat pasta', 'mashed potato', 'flax seed', 'green beans', 'asparagus', 'carrots', 'muffins', 'burgers', 'cooking oil', 'green grapes']",28727
7052855,"['bramble', 'dessert wine', 'cider', 'chocolate', 'ring light', 'oil', 'champagne', 'toothpaste', 'pasta', 'white wine', 'green beans', 'red wine', 'half-life: alyx']",16239
2440028,"['frozen vegetables', 'asparagus', 'hand protein bar', 'tomatoes', 'carrots', 'extra dark chocolate', 'spinach', 'green beans', 'toilet paper', 'fresh tuna']",25985
3417094,"['mashed potato', 'black tea', 'asparagus', 'gluten free bar', 'tomatoes', 'metroid prime', 'toilet paper', 'french wine', 'cauliflower']",29421
7443096,"['soup', 'cake', 'strawberries', 'cream', 'salmon', 'chicken']",28653
326918,"['dessert wine', 'cake', 'beer', 'laptop', 'oil', 'dog food', 'spinach', 'fresh bread', 'escalope', 'white wine', 'phone car charger', 'iMac', 'bluetooth headphones', 'french wine']",10316
1136783,"['cider', 'megaman zero 3', 'oil', 'spinach', 'fresh bread', 'cream', 'pasta', 'ground beef', 'final fantasy XX', 'cooking oil', 'tea']",7701
3214020,"['mashed potato', 'cooking oil', 'grated cheese', 'deodorant', 'vegetables mix', 'white wine', 'chocolate bread', 'tea']",10659
2205558,"['candy bars', 'strong cheese', 'oil', 'ketchup', 'tomatoes', 'cooking oil', 'cauliflower']",5480
11574110,"['zucchini', 'cotton buds', 'frozen smoothie', 'frozen vegetables', 'asparagus', 'tomatoes', 'muffins', 'cologne', 'body spray', 'salad', 'ratchet & clank 2']",32397
2822155,"['soup', 'bacon', 'sparkling water', 'ratchet & clank', 'minecraft', 'babies food', 'barbecue sauce']",24769
1033341,"['black beer', 'body spray', 'cider']",12436
266034,"['energy bar', 'gadget for tiktok streaming', 'pokemon scarlet', 'pancakes', 'energy drink', 'cream', 'white wine', 'half-life 2', 'spinach', 'cookies', 'metroid fusion']",11041
4200525,"['soup', 'cake', 'napkins', 'rice', 'ketchup', 'deodorant', 'toothpaste', 'salt', 'tomato sauce', 'cooking oil', 'tea']",25491
5868261,"['cider', 'rice', 'beer', 'ring light', 'airpods', 'low fat yogurt', 'fresh bread', 'champagne', 'white wine', 'cologne', 'vacuum cleaner', 'bluetooth headphones', 'french wine']",25800
10434952,"['pickles', 'mineral water', 'oil', 'ketchup', 'megaman zero', 'gums', 'cookies', 'vacuum cleaner']",20069
12026838,"['candy bars', 'cake', 'asparagus', 'muffins', 'burgers', 'olive oil']",4261
10699173,"['tooth brush', 'antioxydant juice', 'spaghetti', 'asparagus', 'carrots', 'green beans']",8142
5766751,"['pickles', 'antioxydant juice', 'mashed potato', 'frozen vegetables', 'fromage blanc', 'asparagus', 'catfish', 'tomatoes', 'melons', 'carrots', 'pet food', 'french wine']",6545
1661721,"['mashed potato', 'strawberries', 'chocolate bread', 'pokemon sword', 'champagne', 'toothpaste', 'tomatoes', 'spinach', 'zucchini']",2109
3088797,"['spaghetti', 'strong cheese', 'pokemon violet', 'frozen smoothie', 'champagne', 'parmesan cheese', 'blueberries', 'ground beef', 'iMac', 'bluetooth headphones', 'fresh tuna']",28816
375008,"['soup', 'pokemon shield', 'pokemon violet', 'bacon', 'milk', 'babies food', 'pet food', 'escalope']",25628
8719737,"['cake', 'eggplant', 'oil', 'bacon', 'gums', 'toothpaste', 'iMac', 'cooking oil']",25884
5668948,"['whole wheat rice', 'grated cheese', 'barbecue sauce', 'sparkling water', 'chili', 'ratchet & clank', 'fresh bread', 'babies food', 'ratchet & clank 3', 'burgers', 'herb & pepper']",32441
6325487,"['shallot', 'antioxydant juice', 'frozen smoothie', 'avocado', 'airpods', 'champagne', 'cream', 'blueberries', 'salmon', 'half-life 2', 'bluetooth headphones', 'fresh tuna']",9687
2904355,"['cider', 'napkins', 'megaman zero 3', 'beer', 'french fries', 'frozen vegetables', 'pokemon sword', 'pasta', 'babies food', 'white wine', 'canned_tuna', 'french wine']",24320
6814200,"['iphone 10', 'protein bar', 'shallot', 'phone charger', 'mint green tea', 'turkey', 'laptop', 'frozen smoothie', 'gluten free bar', 'asparagus', 'deodorant', 'champagne', 'whole weat flour', 'almonds', 'megaman zero', 'bluetooth headphones', 'fresh tuna']",9849
